question_id,date,number,review,primary_topic,primary_title,current_slug,final_topic,final_title,final_current_slug,review_resolution,score,runner_up,runner_up_score,confidence,tied,secondary_topics,matched_terms,body
20100328_021,2010-03-28,21,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,24,automatic-control-interlocks,0,high,false,,선택지:공기예열기 | 선택지:오일프리히터 | 선택지:증기 부대설비,보일러 가동 중 저부하시에 남은 잉여증기를 저장하였다가 과부하시에 방출하여 증기 부족을 보충시키는 장치는?
20100328_022,2010-03-28,22,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,28,auxiliary-feedwater-equipment,0,high,false,,본문:자동제어 | 선택지:제어량·조작량,자동제어 용어에 관한 설명 중 틀린 것은?
20100328_023,2010-03-28,23,,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,automatic,24,automatic-control-interlocks,0,high,false,,본문:연소 계산 | 본문:연소,연료의 연소 시 과잉공기계수(공기비)를 구하는 올바른 식은?
20100328_024,2010-03-28,24,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,30,failures-accidents-safety,12,high,false,,본문:연료 종류 | 본문:가스 연료,"기체연료의 연소방식 중 화염이 짧고, 높은 화염온도를 얻을 수 있으나 역화 등의 위험이 있는 방식은?"
20100328_025,2010-03-28,25,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,16,automatic-control-interlocks,0,high,false,,본문:압력·온도·유량계,보일러에 부착하는 압력계의 취급상 주의 사항으로 틀린 것은?
20100328_026,2010-03-28,26,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,32,fuel-properties,12,high,false,,본문:보일러 효율 | 본문:출력·부하율,"보일러 정격출력이 300,000kcal/h, 연료 발열량이 10,000kcal/kg, 보일러효율이 80%일 때 연료소비량은?"
20100328_027,2010-03-28,27,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,20,water-treatment-corrosion,8,high,false,,본문:수면계,수면계의 기능시험 시기로 틀린 것은?
20100328_028,2010-03-28,28,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,9,automatic-control-interlocks,0,medium,false,,선택지:엔탈피·잠열,"증발열이나 용해열과 같이 열을 가하여도 물체의 온도 변화는 없고, 상(相)변화에만 관계하는 열은?"
20100328_029,2010-03-28,29,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,18,draft-flue-gas,16,medium,false,draft-flue-gas:16 | operation-maintenance-preservation:10,본문:수트블로워,수트블로워에 관한 설명으로 잘못 된 것은?
20100328_030,2010-03-28,30,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,16,piping-fittings-valves,5,high,false,,본문:지역·급탕 난방,지역난방의 특징에 대한 설명으로 틀린 것은?
20100328_031,2010-03-28,31,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,16,fuel-properties,7,high,false,,본문:부식,보일러의 고온부식을 방지하는 방법 설명으로 잘못된 것은?
20100328_032,2010-03-28,32,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,12,automatic-control-interlocks,0,high,false,,본문:검사 행정,보일러 계속사용검사 중 운전성능 검사는 어떤 부하상태에서 실시하는가?
20100328_033,2010-03-28,33,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,15,auxiliary-feedwater-equipment,13,medium,false,auxiliary-feedwater-equipment:13 | operation-maintenance-preservation:13,선택지:압력·온도·유량계 | 선택지:부속장치,신설보일러의 사용 전 점검사항으로 틀린 것은?
20100328_034,2010-03-28,34,,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,automatic,28,water-treatment-corrosion,8,high,false,,본문:사고·안전 | 본문:취급상 사고,보일러 사고의 원인 중 취급상의 원인이 아닌 것은?
20100328_035,2010-03-28,35,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,16,water-treatment-corrosion,8,high,false,,본문:운전 취급,보일러의 안전관리상 가장 중요한 것은?
20100328_036,2010-03-28,36,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,18,automatic-control-interlocks,0,high,false,,선택지:점검·정비 | 본문:취급자·관리,보일러 취급 책임자가 지켜야 할 사항과 거리가 먼 것은?
20100328_037,2010-03-28,37,,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,automatic,56,heat-steam-thermodynamics,14,high,false,,본문:난방부하 | 본문:방열기 계산 | 본문:난방 계산,"온수방열기의 입구 온수온도 92℃, 출구 온수온도 70℃, 실내 공기온도 18℃일 때의 주철제 방열기의 방열량은 약 얼마인가? (단, 실내온도와 방열기 온수의 평균온도와의 차가 62℃일 때 표준방열량이 적용된다.)"
20100328_038,2010-03-28,38,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,20,heating-systems,18,medium,false,heating-systems:18,본문:수처리,온수온돌의 방수처리에 대한 설명으로 적절하지 않은 것은?
20100328_039,2010-03-28,39,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,21,auxiliary-feedwater-equipment,5,high,false,,본문:난방 방식 | 선택지:방열기,강제순환식 온수난방법에 대한 설명과 관계가 없는 것은?
20100328_040,2010-03-28,40,,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,automatic,56,boiler-types-construction,12,high,false,,본문:난방부하 | 본문:방열기 계산 | 본문:난방 계산,"어느 응접실의 난방부하가 6,000kcal/h이라 할 때, 온수를 열매체로 하는 3세주 650㎜의 주철제 방열기를 설치한다면 섹션수가 최소한 어느 정도면 되는가? (단, 방열기의 방열량은 표준으로 하고, 3세주 650㎜의 1섹션당 표면적을 0.15m2라 한다.)"
20100328_041,2010-03-28,41,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,9,automatic-control-interlocks,0,medium,false,,선택지:분출장치,보일러 분출작업시의 주의사항으로 틀린 것은?
20100328_042,2010-03-28,42,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,32,automatic-control-interlocks,0,high,false,,본문:난방 방식 | 본문:난방 일반,난방방식을 분류할 때 중앙식 난방법의 종류가 아닌 것은?
20100328_043,2010-03-28,43,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,35,automatic-control-interlocks,0,high,false,,본문:보온재 | 선택지:단열 | 선택지:보온재 종류,다음 보온재 중 안전사용온도가 가장 낮은 것은?
20100328_044,2010-03-28,44,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,37,instruments-accessories,20,high,false,,선택지:기동·점화 | 본문:운전 조치 | 본문:정상운전·송기,증기보일러의 운전 중 수면계가 파손된 경우 제일 먼저 조치할 사항은?
20100328_045,2010-03-28,45,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,36,combustion-air-calculation,19,high,false,,본문:정상운전·송기 | 본문:점검·정비 | 본문:운전 취급,보일러 운전 중 취급 및 점검사항 설명으로 잘못된 것은?
20100328_046,2010-03-28,46,,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,automatic,30,fuel-properties,18,high,false,fuel-properties:18,본문:송풍기 | 본문:연도·굴뚝,점화전 댐퍼를 열고 노내와 연도에 체류하고 있는 가연성가스를 송풍기로 취출시키는 작업은?
20100328_047,2010-03-28,47,,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,automatic,32,heating-systems,29,medium,false,heating-systems:29 | heating-load-radiators:20,본문:응축수 | 본문:환수 계통,응축수 환수방식 중 환수관내 유속이 타 방식에 비해 빠르고 방열기 내의 공기도 배제할 수 있을 뿐 아니라 방열량을 광범위하게 조절할 수 있어 대규모 난방에 적합한 방식은?
20100328_048,2010-03-28,48,,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,automatic,8,automatic-control-interlocks,0,medium,false,,선택지:대기오염,보일러 운전자는 대기환경 규제물질을 최소화시켜 배출시켜야 한다. 규제대상 물질이 아닌 것은?
20100328_049,2010-03-28,49,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,18,energy-laws-inspection,12,high,false,energy-laws-inspection:12,본문:안전밸브·방출밸브,강철제 증기보일러의 설치검사 기준상 안전밸브 작동시험을 하는 경우 안전밸브가 1개만 부착되어 있다면 그 분출압력은?
20100328_050,2010-03-28,50,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,28,fuel-properties,10,high,false,,본문:수처리 | 선택지:캐리오버,보일러수 중에 용해되어 있는 고형분이나 수분이 증기의 흐름에 따라 발생증기에 포함되어 분출되는 현상은?
20100328_051,2010-03-28,51,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,26,instruments-accessories,8,high,false,,본문:배관 | 본문:밸브 일반,바이패스 배관으로 증기배관 중에 감압밸브를 설치하는 경우 필요 없는 것은?
20100328_052,2010-03-28,52,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,safety-devices,안전장치·연소안전,boiler-protection-devices,pdf-reviewed,18,safety-devices,18,low,true,safety-devices:18 | efficiency-output-heat-balance:11,본문:과열·재열,과열기가 부착된 보일러의 안전밸브에 관한 설명이다. 잘못된 것은?
20100328_053,2010-03-28,53,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,24,automatic-control-interlocks,0,high,false,,본문:검사 행정 | 본문:검사 성능 기준,보일러 설치·검사기준상 용량이 10ton/h인 강철제 보일러의 배기가스와 외기의 온도차는 몇 ℃이하여야 하는가?
20100328_054,2010-03-28,54,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,17,boiler-types-construction,12,high,false,boiler-types-construction:12,선택지:스케일 | 선택지:캐리오버,보일러 용수관리가 불량한 경우 보일러에 미치는 장해의 설명으로 잘못된 것은?
